MDMAUD,AGE,SESNEI,UCITY,TIMEDIFF,NUMCHLD,INCOME,WEALTH1,HIT,RAMNTALL,LASTDATE,CONTROLN
XXXX,54.0,,,30,,7.0,8.0,4,31.0,9507,27127
XXXX,70.0,3,S,18,,2.0,2.0,2,25.0,9602,131635
XXXX,73.0,2,S,18,,1.0,6.0,2,156.0,9610,10093
XXXX,40.0,2,S,30,,5.0,,0,67.0,9510,148709
XXXX,42.0,2,S,30,,4.0,,0,71.0,9509,157602
XXXX,,2,R,18,,,,0,50.0,9602,190059
XXXX,,1,S,30,,5.0,,0,42.0,9512,33223
XXXX,56.0,1,C,30,,6.0,9.0,2,197.0,9506,38791
XXXX,,2,U,30,,,,0,155.0,9504,145220
XXXX,66.0,3,T,30,,3.0,0.0,18,77.0,9511,85099
XXXX,54.0,2,C,30,,2.0,2.0,0,30.0,9512,167807
XXXX,,2,R,30,,,,0,50.0,9510,100973
XXXX,,1,R,18,,,,0,73.0,9602,132417
XXXX,80.0,2,S,5,,4.0,8.0,3,250.0,9701,5923
XXXX,65.0,2,U,30,,5.0,5.0,4,220.0,9507,158468
XXXX,58.0,2,T,30,,4.0,,0,245.0,9508,114257
XXXX,50.0,1,U,18,,5.0,6.0,6,30.0,9602,144248
XXXX,,4,U,30,,,,0,50.0,9509,173463
XXXX,39.0,1,S,30,,7.0,8.0,3,137.0,9512,109825
XXXX,54.0,1,S,30,1.0,6.0,,0,114.0,9510,167789
XXXX,52.0,1,S,30,,5.0,7.0,0,95.0,9512,156589
XXXX,,2,S,30,,1.0,,0,85.0,9512,100821
XXXX,40.0,1,S,18,,,,0,328.0,9601,26847
XXXX,39.0,1,S,30,,6.0,,0,142.0,9504,139668
XXXX,89.0,2,C,18,,2.0,5.0,1,106.0,9601,5153
XXXX,,2,R,18,,1.0,3.0,0,59.0,9602,110614
XXXX,34.0,1,C,18,1.0,7.0,9.0,0,141.0,9601,25932
XXXX,75.0,2,S,18,,5.0,7.0,5,155.0,9601,135222
XXXX,67.0,3,T,30,,3.0,1.0,0,118.0,9506,11335
XXXX,,2,R,18,,5.0,,0,126.0,9603,62172
XXXX,69.0,2,R,18,,4.0,6.0,0,145.0,9603,107151
XXXX,44.0,1,T,30,1.0,6.0,9.0,1,191.0,9504,54901
XXXX,,2,T,18,,,,0,15.0,9602,60167
XXXX,77.0,1,C,30,,1.0,7.0,1,20.0,9504,138418
XXXX,28.0,1,U,30,,6.0,8.0,1,15.0,9512,135486
XXXX,72.0,2,S,18,,4.0,5.0,5,143.0,9601,134572
XXXX,,2,S,30,,3.0,4.0,7,79.0,9511,61005
XXXX,,,,5,,2.0,,0,199.0,9701,188763
XXXX,30.0,1,U,18,,3.0,,0,56.0,9603,163488
XXXX,86.0,2,R,18,,1.0,0.0,0,93.0,9602,541
XXXX,72.0,3,U,30,,1.0,2.0,1,32.0,9511,59878
XXXX,,,,30,,2.0,3.0,0,144.0,9506,96628
XXXX,54.0,2,S,30,,1.0,5.0,0,23.0,9509,164905
XXXX,,2,S,30,,,,0,107.0,9512,151372
XXXX,69.0,1,U,30,,7.0,9.0,0,221.0,9511,145116
XXXX,54.0,1,C,30,,6.0,7.0,16,80.0,9511,142200
XXXX,90.0,3,C,30,,,,0,192.0,9512,177566
XXXX,66.0,2,S,18,,6.0,5.0,6,91.0,9603,151893
XXXX,58.0,2,T,18,,,,0,23.0,9601,142147
XXXX,,3,T,18,2.0,4.0,9.0,2,113.0,9603,102934
XXXX,58.0,2,T,30,,4.0,,0,135.0,9510,25323
XXXX,50.0,2,R,30,,4.0,4.0,1,100.0,9512,84458
XXXX,30.0,1,T,30,,7.0,8.0,2,49.0,9512,167366
XXXX,86.0,3,T,30,,5.0,2.0,8,118.0,9506,172510
XXXX,,1,C,30,,4.0,,0,99.0,9508,29218
XXXX,46.0,1,U,30,,,,0,100.0,9512,93473
XXXX,79.0,4,U,30,,1.0,0.0,3,30.0,9512,53600
XXXX,56.0,1,U,18,,7.0,9.0,30,72.0,9602,107960
XXXX,28.0,2,R,30,,,,0,151.0,9508,29563
XXXX,,2,T,30,,,,0,33.0,9512,63434
XXXX,76.0,1,S,18,,2.0,5.0,25,151.0,9612,14115
XXXX,,1,S,30,,7.0,9.0,1,111.0,9511,92715
XXXX,41.0,3,U,30,3.0,5.0,2.0,9,88.0,9506,73596
XXXX,46.0,3,R,18,1.0,4.0,,0,69.0,9601,55812
XXXX,87.0,1,C,30,,5.0,8.0,32,101.0,9512,190707
XXXX,81.0,2,S,18,,2.0,3.0,20,25.0,9601,33918
XXXX,,2,U,18,,,,0,20.0,9601,150746
XXXX,48.0,2,C,30,,,,0,29.0,9512,46039
XXXX,82.0,2,C,18,,3.0,2.0,0,85.0,9603,154401
XXXX,73.0,2,T,30,,5.0,6.0,17,141.0,9504,152373
XXXX,62.0,2,C,30,,5.0,2.0,0,175.0,9507,170298
XXXX,58.0,1,S,5,1.0,7.0,9.0,8,157.0,9701,188611
XXXX,,,,30,,,,0,66.0,9509,83063
XXXX,82.0,1,C,30,,2.0,7.0,28,137.0,9512,55076
XXXX,62.0,1,S,30,1.0,6.0,8.0,1,25.0,9512,139589
XXXX,42.0,2,R,18,,2.0,,0,55.0,9601,27420
XXXX,,1,U,30,,7.0,,0,80.0,9512,90665
XXXX,38.0,3,R,30,2.0,5.0,0.0,3,47.0,9504,154140
XXXX,85.0,2,S,30,,4.0,7.0,11,155.0,9504,8857
XXXX,46.0,2,T,30,,1.0,5.0,1,344.0,9506,23324
XXXX,,4,U,18,,,,0,67.0,9602,125068
XXXX,67.0,1,R,30,,1.0,6.0,6,74.0,9512,132400
XXXX,77.0,,,18,,6.0,9.0,4,65.0,9602,6360
XXXX,88.0,3,S,18,,4.0,3.0,6,100.0,9601,119408
XXXX,,3,C,18,,,,0,24.0,9603,104564
XXXX,71.0,2,U,30,,2.0,3.0,3,142.0,9509,94265
XXXX,60.0,2,R,30,,5.0,6.0,9,140.0,9512,112816
XXXX,70.0,2,C,18,,6.0,8.0,4,55.0,9603,110125
XXXX,85.0,2,T,18,,5.0,7.0,9,95.0,9603,123677
XXXX,71.0,2,T,18,,1.0,,0,36.0,9603,49032
XXXX,62.0,2,T,18,,7.0,,0,23.0,9601,20427
XXXX,26.0,2,T,18,,4.0,3.0,3,251.0,9611,8866
XXXX,76.0,2,R,30,,7.0,4.0,4,127.0,9506,1600
XXXX,72.0,3,S,18,,2.0,5.0,20,85.85,9602,77830
XXXX,,3,C,18,,2.0,3.0,0,40.0,9603,152363
XXXX,82.0,2,C,30,,4.0,3.0,0,25.0,9506,98294
XXXX,66.0,2,C,18,,2.0,,0,58.0,9603,43231
XXXX,78.0,3,S,30,,2.0,5.0,25,125.0,9511,105229
XXXX,68.0,2,R,18,,6.0,,0,35.0,9603,97940
XXXX,87.0,1,C,30,,4.0,7.0,12,136.0,9509,35207
XXXX,56.0,1,T,30,,7.0,,0,205.0,9507,170683
XXXX,88.0,2,U,18,,4.0,3.0,1,74.0,9603,166296
XXXX,74.0,3,R,5,,7.0,,0,233.0,9701,6244
XXXX,35.0,1,T,30,,,,0,167.0,9510,181341
XXXX,52.0,2,R,30,2.0,1.0,,0,155.0,9512,11598
XXXX,,1,U,30,,2.0,3.0,4,230.0,9508,167962
XXXX,,2,T,30,,,,0,15.0,9506,27572
XXXX,77.0,1,C,30,,6.0,9.0,8,200.0,9510,23435
XXXX,,2,R,30,,,,0,54.0,9511,96370
XXXX,70.0,2,R,30,,,,0,154.0,9509,63766
XXXX,68.0,2,R,30,,4.0,2.0,1,67.0,9512,134934
XXXX,,2,C,30,,,,0,44.0,9508,148440
XXXX,,1,S,18,,,,0,90.0,9602,26437
XXXX,,3,R,18,,4.0,,0,39.0,9603,54933
XXXX,66.0,3,C,18,,1.0,0.0,7,25.0,9601,135028
XXXX,65.0,2,T,30,,4.0,2.0,3,139.0,9512,97660
XXXX,40.0,2,T,30,,5.0,2.0,0,56.0,9512,132682
XXXX,44.0,2,T,30,,4.0,,0,112.0,9512,99745
XXXX,,2,S,30,,,,0,73.0,9512,180033
XXXX,84.0,1,S,30,,7.0,9.0,23,151.0,9505,91066
XXXX,55.0,2,T,30,,5.0,8.0,3,327.0,9511,62149
XXXX,,2,R,30,,4.0,7.0,12,45.0,9512,75085
XXXX,54.0,1,T,18,1.0,1.0,,0,20.0,9602,133754
XXXX,44.0,2,S,18,,5.0,,0,21.0,9603,178762
XXXX,51.0,1,T,30,,6.0,,0,182.0,9512,167500
XXXX,79.0,1,C,30,1.0,2.0,,0,76.0,9511,107892
XXXX,,3,R,4,,,,0,136.0,9702,101287
XXXX,40.0,2,R,30,,7.0,,0,50.0,9504,87036
XXXX,91.0,3,U,30,,1.0,1.0,3,42.0,9512,94940
XXXX,72.0,2,R,30,,3.0,1.0,20,245.02,9512,32109
XXXX,,1,C,30,,,,0,39.0,9509,12687
XXXX,,2,S,30,1.0,5.0,,0,45.0,9511,133994
XXXX,69.0,1,C,30,,4.0,8.0,0,89.0,9512,23139
XXXX,40.0,1,S,30,,,,0,50.0,9512,157908
XXXX,38.0,1,S,18,,5.0,,0,36.0,9601,92753
XXXX,,1,S,30,,,,0,43.0,9512,141402
XXXX,36.0,2,R,30,2.0,4.0,,0,25.0,9506,124175
XXXX,74.0,2,R,30,,5.0,,0,132.0,9512,133929
XXXX,,1,T,30,,4.0,6.0,0,125.0,9509,170221
XXXX,65.0,1,R,30,,5.0,3.0,6,137.0,9504,9363
XXXX,45.0,1,S,30,2.0,7.0,9.0,6,56.0,9508,88831
XXXX,,4,U,18,,,,0,101.0,9601,60003
XXXX,36.0,2,C,18,,1.0,4.0,1,128.0,9610,9731
XXXX,30.0,3,C,18,,2.0,3.0,11,31.0,9602,100663
XXXX,,2,S,18,,5.0,,0,25.0,9601,87845
XXXX,64.0,1,U,30,,7.0,,0,40.0,9509,179399
XXXX,30.0,1,S,18,,7.0,8.0,6,55.0,9603,31848
XXXX,67.0,2,S,30,,4.0,3.0,19,166.0,9507,171316
XXXX,46.0,2,S,18,,5.0,,0,45.0,9603,150007
XXXX,74.0,3,U,30,,1.0,,0,102.0,9511,171941
XXXX,51.0,2,R,30,,5.0,3.0,2,350.0,9509,191025
XXXX,81.0,2,T,18,,2.0,4.0,18,177.0,9601,101042
XXXX,72.0,1,C,30,1.0,5.0,6.0,25,123.0,9506,172493
XXXX,70.0,1,T,30,1.0,4.0,8.0,2,66.0,9512,56070
XXXX,,2,C,30,,,,0,28.0,9504,113090
XXXX,47.0,2,R,30,,7.0,,0,165.0,9511,24117
XXXX,39.0,1,R,30,,5.0,8.0,8,153.0,9512,123065
XXXX,,3,T,30,,,,0,220.0,9504,49611
XXXX,50.0,1,C,30,,6.0,6.0,1,25.0,9504,154174
XXXX,74.0,1,U,30,,7.0,6.0,14,40.0,9512,156400
XXXX,47.0,3,C,30,1.0,5.0,,0,97.47,9507,169020
XXXX,62.0,1,S,18,,5.0,,0,182.0,9601,182201
XXXX,45.0,2,T,30,,4.0,1.0,2,332.0,9512,156087
XXXX,,1,S,30,,4.0,,0,45.0,9510,15020
XXXX,48.0,2,C,30,,3.0,,0,30.0,9511,136687
XXXX,51.0,1,T,5,,7.0,8.0,10,255.0,9701,9679
XXXX,,1,T,18,,,,0,31.0,9602,75056
XXXX,59.0,2,T,18,,2.0,3.0,3,95.0,9601,96190
XXXX,72.0,2,T,18,,5.0,8.0,13,15.0,9601,60964
XXXX,,3,R,30,,,,0,94.0,9512,99065
XXXX,,2,T,18,,6.0,,0,111.0,9602,2834
XXXX,,2,R,30,,5.0,3.0,0,138.0,9512,48389
XXXX,73.0,3,S,30,,,,0,120.0,9512,66495
XXXX,78.0,,,18,,2.0,5.0,0,210.0,9607,2681
XXXX,,2,C,30,,1.0,,0,138.0,9512,120603
XXXX,,1,S,30,,4.0,,0,127.0,9510,89830
XXXX,,2,T,30,,,,0,118.0,9512,12446
XXXX,70.0,1,S,30,,7.0,8.0,5,75.0,9507,88829
XXXX,83.0,3,R,18,,2.0,1.0,12,119.0,9601,85017
XXXX,37.0,2,R,30,,4.0,2.0,2,70.0,9509,97855
XXXX,,1,S,5,,,,0,164.15,9701,5980
XXXX,80.0,,,30,,1.0,5.0,0,35.0,9510,191207
XXXX,,2,T,18,,5.0,,0,137.65,9601,18815
XXXX,,2,R,30,,,,0,33.0,9509,101939
XXXX,,3,C,30,,,,0,193.0,9512,153059
XXXX,64.0,3,R,30,,1.0,0.0,0,84.0,9511,99122
XXXX,,1,S,18,,,,0,58.0,9603,56874
XXXX,40.0,1,S,30,2.0,6.0,,0,68.0,9512,25647
XXXX,79.0,2,S,30,,1.0,,0,89.0,9512,73913
XXXX,50.0,2,T,18,1.0,7.0,7.0,13,37.0,9601,65948
XXXX,78.0,2,U,18,,2.0,2.0,0,39.0,9603,94286
XXXX,68.0,1,T,18,,3.0,8.0,1,20.0,9603,30697
XXXX,66.0,3,R,18,,6.0,,0,689.0,9601,6000
XXXX,,2,S,30,,7.0,,0,50.0,9512,56527
XXXX,58.0,2,R,30,,7.0,,0,89.0,9504,180731
XXXX,43.0,1,T,30,1.0,6.0,8.0,1,81.0,9512,69294
XXXX,66.0,2,T,30,,6.0,1.0,32,15.0,9510,24717
XXXX,49.0,1,S,30,2.0,7.0,9.0,3,25.0,9506,92698
XXXX,36.0,1,C,18,1.0,7.0,,0,55.0,9607,3653
XXXX,73.0,1,S,30,,5.0,8.0,8,78.0,9512,109489
XXXX,58.0,2,T,30,,3.0,5.0,9,60.0,9511,32004
XXXX,88.0,2,C,30,,1.0,1.0,5,108.0,9509,32011
XXXX,69.0,2,C,30,,,,0,20.0,9504,136015
I1CM,,2,S,18,,,,0,353.0,9601,12309
XXXX,78.0,1,C,30,,,,0,151.0,9509,130705
XXXX,36.0,,,30,1.0,7.0,8.0,0,55.0,9512,26918
XXXX,75.0,3,C,18,,2.0,0.0,17,33.0,9603,50791
XXXX,,3,U,18,,,,0,20.0,9601,67978
XXXX,38.0,2,C,18,,,,0,53.0,9603,42694
XXXX,,3,T,30,,4.0,2.0,3,30.0,9503,107134
XXXX,44.0,2,T,30,1.0,6.0,,0,152.0,9505,50638
XXXX,,2,C,30,,6.0,,0,115.0,9512,81391
XXXX,,1,R,18,,5.0,8.0,11,123.0,9602,75889
XXXX,85.0,2,T,30,,2.0,4.0,4,83.0,9509,75414
XXXX,39.0,2,C,30,,5.0,4.0,1,62.0,9512,137323
XXXX,34.0,4,U,18,,4.0,2.0,3,69.0,9603,148582
XXXX,48.0,1,R,30,1.0,7.0,9.0,24,119.0,9506,47813
XXXX,,1,S,18,,,,0,215.0,9602,22973
XXXX,56.0,2,C,30,,5.0,,0,40.0,9508,36873
XXXX,52.0,1,T,30,,7.0,,0,25.0,9509,161060
XXXX,61.0,1,S,30,,6.0,,0,783.0,9512,5973
XXXX,78.0,2,C,30,,2.0,2.0,0,219.0,9512,169888
XXXX,69.0,1,S,18,,,,0,103.0,9607,2354
XXXX,79.0,2,C,18,,4.0,1.0,3,63.0,9601,156125
XXXX,36.0,2,U,30,,4.0,9.0,0,47.0,9505,100744
XXXX,47.0,2,T,30,2.0,7.0,7.0,7,75.0,9510,175168
XXXX,66.0,2,R,30,,,,0,173.0,9506,132391
XXXX,24.0,2,S,30,1.0,1.0,5.0,1,20.0,9509,89753
XXXX,68.0,1,S,18,,4.0,7.0,10,25.0,9602,190800
XXXX,71.0,1,T,30,,7.0,,0,92.0,9508,158893
XXXX,,2,T,30,,4.0,,0,452.0,9504,79493
XXXX,,1,C,5,,5.0,7.0,12,55.0,9701,2689
XXXX,70.0,3,R,30,,1.0,,0,38.0,9512,72677
XXXX,34.0,2,S,30,,5.0,6.0,0,30.0,9511,77908
XXXX,70.0,2,S,18,1.0,5.0,,0,66.0,9603,145744
XXXX,67.0,2,R,30,,6.0,2.0,3,252.0,9504,79972
XXXX,,2,T,18,,4.0,1.0,0,62.0,9601,98228
XXXX,73.0,2,R,30,,5.0,,0,181.0,9511,131941
XXXX,69.0,2,U,18,,4.0,5.0,11,30.0,9603,141012
XXXX,82.0,,,30,,1.0,,0,124.0,9509,7407
XXXX,70.0,2,C,30,,4.0,,0,175.0,9504,142301
XXXX,74.0,3,R,30,,,,0,110.0,9511,48984
XXXX,46.0,1,C,30,,7.0,9.0,0,25.0,9511,92667
XXXX,,,,30,,2.0,,0,99.0,9507,124164
XXXX,,3,C,30,,2.0,,0,91.0,9510,107998
XXXX,,3,R,30,,,,0,20.0,9512,103974
XXXX,79.0,4,U,30,,1.0,,0,88.0,9506,143426
XXXX,41.0,1,S,30,,6.0,8.0,2,15.0,9509,88418
XXXX,80.0,1,T,18,,1.0,8.0,21,89.0,9602,28015
XXXX,,3,R,30,,1.0,0.0,0,15.0,9510,52602
XXXX,70.0,1,S,30,1.0,5.0,9.0,1,15.0,9506,47322
XXXX,56.0,1,S,30,1.0,5.0,9.0,7,70.0,9509,27752
XXXX,74.0,2,T,30,,1.0,3.0,2,182.0,9510,72400
XXXX,,2,T,30,1.0,3.0,,0,48.0,9511,20206
XXXX,60.0,3,R,18,,5.0,,0,78.0,9602,49825
XXXX,,1,U,18,,,,0,90.0,9602,99709
XXXX,,1,S,18,,4.0,8.0,0,20.0,9602,174020
XXXX,,1,C,18,,,,0,51.0,9601,38504
XXXX,36.0,2,S,30,,4.0,,0,241.0,9505,41544
XXXX,55.0,1,S,30,,6.0,8.0,0,67.0,9506,126209
XXXX,51.0,2,R,30,,2.0,6.0,5,170.0,9504,14663
XXXX,,3,R,30,,,,0,58.0,9512,99120
XXXX,46.0,1,S,30,,7.0,,0,100.0,9509,13198
XXXX,65.0,1,S,18,,7.0,9.0,15,25.0,9601,40363
XXXX,58.0,1,U,30,,2.0,8.0,0,35.0,9504,90663
XXXX,46.0,2,R,30,,,,0,215.0,9505,101315
XXXX,83.0,2,S,30,,2.0,4.0,9,97.0,9504,176094
XXXX,46.0,2,S,30,,5.0,5.0,5,46.0,9510,178894
XXXX,42.0,2,C,18,4.0,2.0,0.0,11,91.0,9602,114447
XXXX,94.0,,,30,,1.0,6.0,0,111.0,9509,5597
XXXX,42.0,1,S,30,3.0,6.0,,0,30.0,9506,136280
XXXX,76.0,2,T,30,,2.0,1.0,0,20.0,9510,98817
XXXX,48.0,2,T,18,,,,0,65.0,9601,18688
XXXX,66.0,2,C,18,,5.0,,0,26.0,9602,36181
XXXX,34.0,1,T,30,1.0,3.0,,0,88.0,9512,2135
XXXX,,2,R,30,,1.0,1.0,0,99.55,9509,140671
XXXX,,2,T,30,,5.0,3.0,12,85.0,9508,64528
XXXX,56.0,2,T,30,1.0,3.0,,0,189.0,9510,101960
XXXX,47.0,3,U,30,,,,0,38.0,9512,146981
XXXX,41.0,2,S,30,,6.0,8.0,0,80.0,9507,89087
XXXX,62.0,2,S,30,,4.0,8.0,6,100.0,9510,40581
XXXX,54.0,1,T,18,,6.0,7.0,8,25.0,9601,31730
XXXX,62.0,3,R,18,,2.0,2.0,8,146.0,9601,86878
XXXX,68.0,1,C,30,,7.0,9.0,4,111.0,9504,109914
XXXX,42.0,2,U,18,,,,0,126.0,9603,168319
XXXX,67.0,1,S,30,,1.0,9.0,3,107.0,9512,165091
XXXX,95.0,1,U,30,,1.0,9.0,8,110.0,9512,53265
XXXX,,2,T,30,,,,0,90.0,9512,111118
XXXX,47.0,1,S,18,2.0,6.0,8.0,4,80.0,9607,2361
XXXX,72.0,2,T,30,,1.0,7.0,3,66.0,9504,79488
XXXX,71.0,1,R,30,,1.0,,0,80.0,9512,181391
XXXX,55.0,1,R,30,,4.0,5.0,4,140.0,9511,120809
XXXX,68.0,3,T,18,,7.0,,0,55.0,9608,186010
XXXX,64.0,2,T,30,1.0,5.0,6.0,9,46.0,9512,85669
XXXX,62.0,2,R,30,,3.0,4.0,0,62.0,9512,62796
XXXX,26.0,1,U,30,,5.0,6.0,0,30.0,9512,167227
XXXX,52.0,1,C,18,,7.0,,0,110.0,9602,20517
XXXX,70.0,1,T,18,,3.0,9.0,4,163.0,9601,83336
XXXX,55.0,2,T,30,,2.0,2.0,31,40.0,9506,70919
XXXX,66.0,2,C,30,,,,0,250.0,9506,183517
XXXX,86.0,1,T,30,,5.0,9.0,51,25.0,9506,25506
XXXX,48.0,2,R,30,,5.0,,0,106.0,9509,126904
XXXX,,2,T,30,1.0,5.0,8.0,8,20.0,9509,77956
XXXX,54.0,1,S,18,,4.0,9.0,0,383.0,9603,39777
XXXX,,2,S,18,,6.0,,0,21.0,9603,66397
XXXX,41.0,1,T,30,2.0,5.0,9.0,1,154.0,9506,80008
XXXX,37.0,1,U,18,,6.0,7.0,2,62.0,9602,144223
XXXX,,3,C,18,,,,0,109.0,9603,141932
XXXX,68.0,3,R,30,,,,0,146.0,9512,110855
XXXX,76.0,1,S,30,,5.0,9.0,14,30.0,9504,90337
XXXX,82.0,3,C,30,,,,0,332.0,9505,40236
XXXX,50.0,2,R,30,,2.0,3.0,0,107.0,9512,22925
XXXX,31.0,1,C,30,,5.0,8.0,0,32.0,9505,16728
XXXX,,2,R,30,,2.0,3.0,1,112.0,9511,105440
XXXX,59.0,2,S,18,,4.0,,0,135.0,9603,66643
XXXX,73.0,2,S,30,,2.0,7.0,15,91.0,9509,78300
XXXX,,1,U,18,,,,0,125.0,9602,146910
XXXX,62.0,2,T,30,,2.0,3.0,0,52.0,9512,161226
XXXX,79.0,1,S,30,,7.0,7.0,29,135.0,9504,31849
XXXX,53.0,2,R,30,,2.0,0.0,17,138.0,9504,101988
XXXX,,1,U,30,,,,0,25.0,9509,149675
XXXX,38.0,2,R,30,,5.0,,0,339.0,9509,182680
XXXX,,1,R,30,,,,0,52.0,9510,52304
XXXX,85.0,3,C,18,,1.0,2.0,8,119.0,9601,43580
XXXX,,2,T,30,,3.0,3.0,0,15.0,9509,49106
XXXX,,1,T,30,,,,0,108.0,9509,69296
XXXX,52.0,3,U,18,,4.0,,0,30.0,9602,153144
XXXX,57.0,1,C,30,,6.0,7.0,1,239.0,9512,102703
XXXX,80.0,2,R,4,1.0,3.0,7.0,4,82.0,9702,189277
XXXX,44.0,1,S,18,,5.0,7.0,0,158.0,9601,148722
XXXX,,1,S,30,,,,0,25.0,9506,179678
XXXX,54.0,2,T,30,,5.0,,0,95.0,9509,1540
XXXX,58.0,1,T,18,,5.0,8.0,4,45.0,9602,184960
XXXX,51.0,2,S,30,,6.0,6.0,1,143.0,9507,121274
XXXX,,2,C,30,,3.0,3.0,3,77.0,9507,136088
XXXX,35.0,2,R,30,,4.0,,0,312.0,9512,124178
XXXX,,2,R,18,,3.0,,0,97.0,9602,50040
XXXX,,2,T,18,,,,0,15.0,9603,74500
XXXX,,1,U,18,,,,0,37.0,9602,146228
XXXX,,2,T,30,,,,0,60.0,9512,28030
XXXX,79.0,2,U,18,,3.0,,0,138.0,9611,186785
XXXX,,2,R,30,,,,0,25.0,9504,191048
XXXX,,2,U,18,,,,0,58.0,9602,165602
XXXX,73.0,2,R,30,,,,0,107.0,9512,118170
XXXX,75.0,1,C,30,,7.0,7.0,26,59.0,9511,152732
XXXX,50.0,2,R,30,,4.0,3.0,1,25.0,9512,49060
XXXX,60.0,2,U,30,1.0,5.0,6.0,2,35.0,9510,159025
XXXX,60.0,2,S,18,,6.0,7.0,2,90.0,9601,82652
XXXX,56.0,3,T,18,,5.0,,0,28.0,9602,20897
XXXX,34.0,1,S,30,1.0,2.0,,0,81.0,9509,157218
XXXX,66.0,1,U,30,,3.0,7.0,6,88.0,9506,168215
XXXX,,2,T,30,,,,0,62.0,9509,17375
XXXX,51.0,2,R,18,,1.0,2.0,1,47.0,9601,172365
XXXX,83.0,1,S,18,,7.0,8.0,4,66.0,9601,1595
XXXX,,2,T,30,,,,0,26.0,9511,131192
XXXX,89.0,1,S,18,,6.0,8.0,19,70.0,9602,12042
XXXX,34.0,1,U,30,,7.0,8.0,0,39.0,9506,147247
XXXX,56.0,2,T,30,,,,0,55.0,9511,80544
XXXX,34.0,1,S,30,,6.0,8.0,0,15.0,9512,119673
XXXX,73.0,2,S,18,,3.0,7.0,34,239.0,9603,45774
XXXX,81.0,3,C,18,,4.0,2.0,40,25.0,9601,154477
XXXX,,2,T,18,,,,0,84.0,9601,109213
XXXX,78.0,3,U,30,,1.0,1.0,38,40.0,9512,142747
XXXX,43.0,1,S,30,2.0,6.0,9.0,7,20.0,9509,65847
XXXX,61.0,2,U,30,,4.0,4.0,5,87.0,9512,93560
XXXX,,2,R,30,,,,0,15.0,9510,112990
XXXX,30.0,1,S,18,1.0,6.0,9.0,6,15.0,9602,26172
XXXX,81.0,2,T,30,,,,0,160.0,9507,73260
XXXX,79.0,1,C,18,,4.0,8.0,10,108.0,9601,126848
XXXX,51.0,2,R,30,,3.0,,0,149.0,9511,103650
XXXX,44.0,1,S,30,1.0,4.0,,0,41.0,9512,26183
XXXX,77.0,2,U,30,,6.0,6.0,6,45.0,9509,143875
XXXX,74.0,3,R,30,,2.0,5.0,5,214.0,9507,106131
XXXX,82.0,2,S,18,,4.0,6.0,2,264.0,9612,9368
XXXX,62.0,2,R,30,,5.0,2.0,0,92.0,9510,34492
XXXX,31.0,2,S,18,,5.0,4.0,0,78.0,9601,106883
XXXX,49.0,1,S,18,2.0,5.0,8.0,18,32.0,9603,83872
XXXX,37.0,2,T,30,,,,0,210.0,9506,49364
XXXX,72.0,2,R,18,,1.0,5.0,1,55.0,9603,74941
XXXX,80.0,1,U,18,2.0,4.0,8.0,4,195.0,9602,144237
XXXX,,3,C,30,,1.0,,0,60.0,9511,43598
XXXX,50.0,3,R,30,,3.0,2.0,5,60.0,9512,70760
C1CM,,,,18,,2.0,8.0,0,1795.0,9612,5821
XXXX,56.0,1,S,30,,6.0,9.0,1,126.0,9512,129480
XXXX,,1,U,18,,,,0,66.0,9602,142500
XXXX,60.0,1,S,30,,6.0,8.0,1,30.0,9510,39214
XXXX,61.0,1,C,30,,,,0,125.0,9512,124289
XXXX,,2,T,30,,,,0,15.0,9511,29531
XXXX,56.0,2,T,30,,4.0,,0,20.0,9507,24674
XXXX,79.0,2,C,30,,3.0,5.0,19,148.0,9512,87140
XXXX,58.0,2,R,30,,4.0,,0,41.0,9512,126705
XXXX,68.0,2,U,18,,1.0,0.0,7,37.0,9601,129969
XXXX,52.0,2,R,30,,6.0,,0,100.0,9511,170069
XXXX,86.0,1,C,30,,,,0,85.0,9508,7600
XXXX,,2,R,30,,,,0,117.0,9512,95148
XXXX,71.0,1,U,30,,4.0,5.0,8,163.0,9505,163593
XXXX,47.0,2,S,18,,5.0,7.0,9,37.0,9601,68523
XXXX,87.0,3,C,30,,1.0,0.0,1,78.0,9512,105166
XXXX,68.0,3,R,18,,2.0,1.0,6,104.0,9601,133123
XXXX,,1,U,30,,4.0,9.0,0,47.0,9512,153056
XXXX,77.0,2,T,18,,2.0,2.0,26,112.0,9602,85119
XXXX,51.0,1,C,30,,5.0,7.0,14,71.0,9510,152220
XXXX,69.0,4,U,30,2.0,3.0,,0,135.0,9512,175482
XXXX,84.0,2,R,5,,3.0,,0,129.0,9701,12228
XXXX,,3,U,18,,,,0,65.0,9601,143081
XXXX,44.0,1,S,18,,4.0,6.0,0,196.0,9601,184166
XXXX,,2,S,18,,5.0,5.0,0,38.0,9602,39836
XXXX,86.0,2,T,18,,,,0,100.0,9601,123730
XXXX,72.0,1,S,30,,6.0,9.0,7,263.0,9510,152467
XXXX,62.0,3,C,18,,1.0,0.0,1,30.0,9612,188356
XXXX,76.0,2,R,30,,1.0,3.0,6,133.0,9510,114872
XXXX,,2,C,18,,2.0,7.0,3,55.0,9603,25879
XXXX,39.0,1,S,18,,7.0,,0,210.0,9602,68990
XXXX,,3,U,30,,,,0,15.0,9510,65893
XXXX,60.0,1,S,18,,7.0,,0,85.0,9602,140806
