STATE,TIMEDIFF,SESNEI,UCITY,AGE,MDMAUD,DOMAIN,CLUSTER,HOMEOWNR,NUMCHLD,INCOME,GENDER,WEALTH1,HIT,RAMNTALL,LASTGIFT,LASTDATE,TIMELAG,AVGGIFT,CONTROLN
CA,18,1,C,,XXXX,C1,24.0, ,,,F,,0,115.0,5.0,9512,9.0,5.2272727273,153025
CA,16,1,S,73.0,XXXX,S1,13.0, ,,,F,,0,86.0,20.0,9602,12.0,9.5555555556,151380
IL,15,2,T,44.0,XXXX,T2,40.0,H,,3.0,M,3.0,8,130.0,30.0,9603,4.0,43.333333333,96430
FL,17,2,C,82.0,XXXX,C2,29.0,H,,3.0,M,3.0,19,124.0,10.0,9601,9.0,5.9047619048,44763
IL,16,2,S,79.0,XXXX,S2,20.0,H,,5.0,F,4.0,7,20.0,20.0,9602,,20.0,92337
MI,17,3,R,41.0,XXXX,R3,51.0, ,,,M,,0,83.0,25.0,9601,7.0,13.833333333,73559
IL,4,2,T,82.0,XXXX,T2,36.0,H,,1.0,M,3.0,3,146.0,0.0,9702,7.0,8.5882352941,12031
AZ,17,1,S,65.0,XXXX,S1,11.0,H,2.0,7.0,F,,0,401.0,5.0,9601,4.0,6.5737704918,136705
FL,16,2,C,32.0,XXXX,C2,27.0,H,2.0,5.0,M,,0,25.0,10.0,9602,2.0,8.3333333333,40668
CA,5,2,U,64.0,XXXX,U2,5.0,H,,4.0,F,5.0,0,203.0,0.0,9701,10.0,16.916666667,8825
TN,19,2,R,50.0,XXXX,R2,45.0,H,,4.0,M,3.0,0,92.0,13.0,9511,14.0,10.222222222,52534
OR,5,1,C,,XXXX,C1,24.0,U,,3.0,M,9.0,2,130.0,15.0,9701,1.0,10.833333333,11688
TX,18,2,S,66.0,XXXX,S2,17.0,U,,2.0,M,,0,32.0,27.0,9512,14.0,16.0,115639
SC,15,3,C,39.0,XXXX,C3,32.0,U,1.0,2.0,F,5.0,1,42.0,10.0,9603,7.0,7.0,22909
CA,24,2,C,81.0,XXXX,C2,27.0,H,,3.0,M,6.0,21,109.0,11.0,9506,10.0,10.9,171418
NV,20,3,S,73.0,XXXX,S3,21.0, ,,,M,,0,185.0,25.0,9510,6.0,23.125,175686
CO,22,1,S,51.0,XXXX,S1,14.0,H,1.0,5.0,M,9.0,5,41.0,15.0,9508,1.0,8.2,131779
TX,26,,,45.0,XXXX, ,,H,,7.0,M,9.0,7,350.0,100.0,9504,0.0,87.5,9151
FL,15,1,S,,XXXX,S1,13.0, ,,,F,,0,62.0,7.0,9603,0.0,5.1666666667,41189
CA,17,1,T,73.0,XXXX,T1,34.0,H,,6.0,M,7.0,1,20.0,20.0,9601,,20.0,127204
MO,19,3,R,,XXXX,R3,51.0,U,,3.0,F,,0,23.0,15.0,9511,1.0,11.5,103827
CA,22,1,T,48.0,XXXX,T1,35.0,H,3.0,5.0,F,,0,20.0,20.0,9508,,20.0,165024
OK,17,1,T,66.0,XXXX,T1,34.0,H,,5.0,F,8.0,2,27.0,7.0,9601,5.0,6.75,115278
OK,16,1,C,51.0,XXXX,C1,24.0,H,,4.0,F,9.0,0,90.0,10.0,9602,10.0,12.857142857,114722
AL,17,3,R,,XXXX,R3,51.0, ,,,M,,0,91.0,10.0,9601,10.0,7.5833333333,49820
NE,19,2,R,38.0,XXXX,R2,45.0,H,1.0,4.0,F,,0,89.0,6.0,9511,6.0,8.9,107771
NJ,22,2,S,43.0,XXXX,S2,17.0,U,,3.0,F,6.0,0,35.0,7.0,9508,2.0,8.75,34715
CO,19,2,T,,XXXX,T2,37.0, ,,,F,,0,36.0,11.0,9511,5.0,12.0,112128
KY,17,2,R,49.0,XXXX,R2,43.0,H,1.0,5.0,F,5.0,0,48.0,7.0,9601,6.0,4.0,57110
IL,24,1,S,62.0,XXXX,S1,13.0,H,1.0,7.0,F,8.0,10,50.0,25.0,9506,6.0,25.0,88961
ND,21,3,C,,XXXX,C3,31.0, ,,,M,,0,25.0,20.0,9509,12.0,12.5,86602
CA,18,1,C,68.0,XXXX,C1,24.0,H,,4.0,F,7.0,19,146.0,12.0,9512,2.0,11.230769231,160499
CA,18,1,S,73.0,XXXX,S1,11.0,H,,4.0,F,9.0,22,120.0,20.0,9512,11.0,15.0,168156
KS,4,2,R,,XXXX,R2,45.0, ,,,F,,0,62.0,5.0,9702,7.0,6.8888888889,2553
WI,17,3,R,75.0,XXXX,R3,53.0,H,,5.0,M,1.0,0,561.0,19.0,9601,14.0,17.0,80930
CO,17,3,C,75.0,XXXX,C3,31.0, ,,,F,,0,147.0,10.0,9601,16.0,11.307692308,130945
MN,19,2,S,84.0,XXXX,S2,18.0,H,,2.0,M,4.0,7,59.0,5.0,9511,10.0,2.8095238095,84011
OK,19,2,R,,XXXX,R2,43.0,U,,3.0,U,6.0,0,170.0,15.0,9511,12.0,10.0,114407
ND,16,1,C,,XXXX,C1,24.0,U,,4.0,F,,0,56.0,10.0,9602,8.0,7.0,184738
OR,26,2,R,82.0,XXXX,R2,49.0, ,,,M,,0,334.0,10.0,9504,0.0,14.52173913,176508
AR,15,2,T,88.0,XXXX,T2,36.0,H,1.0,3.0,M,5.0,2,420.0,10.0,9603,3.0,10.0,112393
CA,15,3,U,54.0,XXXX,U3,8.0,H,,4.0,F,,0,55.0,14.0,9603,3.0,13.75,168069
CA,15,2,T,84.0,XXXX,T2,37.0,H,,4.0,F,2.0,10,105.0,19.0,9603,10.0,11.666666667,172546
MN,19,1,U,,XXXX,U1,1.0,H,,5.0,F,,0,32.0,19.0,9511,10.0,16.0,82513
TX,18,2,T,44.0,XXXX,T2,40.0,H,5.0,6.0,J,6.0,4,90.0,15.0,9512,2.0,11.25,123023
IL,24,2,S,70.0,XXXX,S2,16.0,H,,1.0,F,5.0,21,35.0,25.0,9506,30.0,17.5,90956
GA,21,1,C,36.0,XXXX,C1,24.0,H,,5.0,U,,0,25.0,25.0,9509,,25.0,27644
CA,21,1,S,,XXXX,S1,13.0, ,,,F,,0,55.0,15.0,9509,4.0,11.0,157286
MI,18,4,U,88.0,XXXX,U4,10.0,U,,1.0,F,,0,51.0,8.0,9512,2.0,7.2857142857,66535
NC,15,2,R,66.0,XXXX,R2,47.0,U,,3.0,F,0.0,8,105.0,11.0,9603,22.0,11.666666667,17143
FL,18,3,T,51.0,XXXX,T3,41.0,H,,1.0,F,0.0,1,166.0,17.0,9512,4.0,13.833333333,34279
AZ,18,1,S,50.0,XXXX,S1,14.0,H,,7.0,U,,0,260.0,100.0,9512,18.0,65.0,5468
IL,26,3,U,58.0,XXXX,U3,8.0,H,,6.0,M,3.0,2,85.0,20.0,9504,14.0,14.166666667,90599
CA,22,1,U,,XXXX,U1,2.0, ,,,M,,0,30.0,15.0,9508,7.0,15.0,143155
NM,17,2,R,88.0,XXXX,R2,45.0,H,,3.0,F,,0,165.0,8.0,9601,6.0,6.1111111111,140338
IL,24,3,U,78.0,XXXX,U3,9.0,H,,5.0,F,3.0,26,150.0,25.0,9506,9.0,16.666666667,93359
TX,23,1,U,64.0,XXXX,U1,1.0,H,,5.0,M,8.0,14,25.0,25.0,9507,,25.0,121066
MS,26,3,R,75.0,XXXX,R3,50.0,U,,4.0,M,,0,71.0,20.0,9504,11.0,17.75,55998
TX,17,2,T,80.0,XXXX,T2,39.0,H,,3.0,F,,0,64.0,10.0,9601,2.0,4.0,123196
NV,21,1,S,,XXXX,S1,14.0, ,,,F,,0,20.0,20.0,9509,,20.0,142184
CA,26,2,U,64.0,XXXX,U2,7.0,H,,5.0,M,4.0,17,158.0,27.0,9504,23.0,15.8,5112
CO,18,2,T,,XXXX,T2,40.0,U,,6.0,M,5.0,0,27.0,15.0,9512,15.0,9.0,127680
ID,15,2,R,78.0,XXXX,R2,48.0,H,,4.0,M,3.0,5,39.0,13.0,9603,10.0,9.75,133820
KS,15,2,R,48.0,XXXX,R2,45.0,H,2.0,4.0,M,,0,241.0,17.0,9603,8.0,11.476190476,105577
CA,23,2,C,31.0,XXXX,C2,26.0,H,,3.0,M,2.0,0,19.56,19.56,9507,,19.56,159831
IL,15,2,R,48.0,XXXX,R2,45.0,U,1.0,7.0,M,1.0,2,177.0,10.0,9603,7.0,5.9,98865
CA,24,3,U,56.0,XXXX,U3,9.0, ,,,M,,0,26.0,16.0,9506,9.0,13.0,143232
CA,19,2,C,42.0,XXXX,C2,27.0,H,,4.0,M,,0,75.0,6.0,9511,6.0,7.5,161692
IN,18,3,R,,XXXX,R3,51.0, ,,,M,,0,115.0,5.0,9512,7.0,5.0,61009
HI,17,2,R,,XXXX,R2,44.0, ,,,M,,0,180.0,15.0,9601,3.0,16.363636364,189743
KY,17,1,S,79.0,XXXX,S1,11.0,U,,7.0,F,9.0,1,90.0,5.0,9601,9.0,3.2142857143,57728
OK,16,2,R,,XXXX,R2,49.0, ,,, ,,0,34.0,7.0,9602,9.0,6.8,112775
CA,19,1,U,77.0,XXXX,U1,2.0,H,,4.0,F,7.0,3,99.0,7.0,9511,1.0,4.7142857143,147170
MN,21,3,R,81.0,XXXX,R3,53.0, ,,,F,,0,39.0,10.0,9509,4.0,3.25,84230
KS,24,2,S,73.0,XXXX,S2,17.0,U,,1.0,F,7.0,4,164.0,12.0,9506,3.0,10.25,105743
SC,16,1,R,40.0,XXXX,R1,42.0,H,3.0,5.0,F,7.0,19,20.0,15.0,9602,13.0,10.0,23383
TX,26,1,S,41.0,XXXX,S1,14.0,H,,7.0,M,9.0,0,45.0,25.0,9504,16.0,22.5,116277
CA,15,3,C,91.0,XXXX,C3,30.0,H,,2.0,F,,0,183.0,15.0,9603,15.0,13.071428571,169621
OK,19,3,R,,XXXX,R3,53.0, ,,,F,,0,178.0,12.0,9511,3.0,11.866666667,112706
MI,25,3,T,49.0,XXXX,T3,41.0,H,,6.0,M,4.0,3,149.0,26.0,9505,11.0,18.625,72520
WA,21,2,S,70.0,XXXX,S2,17.0,H,,2.0,F,6.0,3,108.0,15.0,9509,6.0,10.8,179030
CO,17,2,S,41.0,XXXX,S2,20.0, ,,,F,,0,25.0,25.0,9601,,25.0,147622
ID,19,2,S,80.0,XXXX,S2,16.0, ,,,F,,0,142.0,7.0,9511,2.0,6.4545454545,133597
TX,24,,,58.0,XXXX, ,,H,,7.0,M,8.0,1,50.0,25.0,9506,11.0,16.666666667,120412
CA,15,1,S,64.0,XXXX,S1,11.0,H,,4.0,M,,0,26.0,16.0,9603,14.0,13.0,147811
WA,22,1,C,45.0,XXXX,C1,24.0, ,,,F,,0,100.0,25.0,9508,9.0,20.0,180195
OK,22,1,T,34.0,XXXX,T1,35.0,H,,5.0,M,,0,49.0,17.0,9508,35.0,16.333333333,114425
MI,19,2,T,68.0,XXXX,T2,36.0,H,,4.0,F,,0,50.0,20.0,9511,10.0,16.666666667,72235
MN,17,4,U,38.0,XXXX,U4,10.0,H,,3.0,F,1.0,5,167.0,10.0,9601,1.0,7.9523809524,82781
MT,18,2,R,60.0,XXXX,R2,44.0,U,,1.0,F,0.0,0,62.0,15.0,9512,16.0,10.333333333,87111
MO,18,1,C,79.0,XXXX,C1,24.0,H,,4.0,U,7.0,6,187.0,12.0,9512,15.0,11.6875,102708
CO,18,2,S,73.0,XXXX,S2,16.0,H,1.0,4.0,F,7.0,1,79.0,15.0,9512,5.0,8.7777777778,129148
SC,21,2,S,72.0,XXXX,S2,16.0,H,,4.0,M,6.0,5,78.0,10.0,9509,8.0,6.5,23111
WA,17,1,C,78.0,XXXX,C1,24.0,H,,4.0,F,4.0,0,42.0,10.0,9601,3.0,6.0,180780
SD,16,1,T,67.0,XXXX,T1,34.0,H,,3.0,F,9.0,16,42.0,12.0,9602,7.0,10.5,85873
CA,18,2,S,80.0,XXXX,S2,20.0, ,,2.0,M,3.0,9,167.0,15.0,9512,21.0,11.928571429,190922
AZ,4,2,C,,XXXX,C2,25.0,H,,6.0,F,,0,147.0,20.0,9702,8.0,14.7,1707
FL,16,4,U,,XXXX,U4,10.0, ,,,F,,0,58.0,16.0,9602,2.0,11.6,36456
ID,15,1,C,92.0,XXXX,C1,23.0, ,,,M,,0,371.0,50.0,9603,7.0,21.823529412,68400
CO,15,2,S,63.0,XXXX,S2,17.0,H,,4.0,M,8.0,15,20.0,20.0,9603,,20.0,130555
OK,19,1,S,48.0,XXXX,S1,12.0,U,,2.0,F,,0,25.0,15.0,9511,11.0,12.5,113376
NE,20,1,S,67.0,XXXX,S1,13.0,H,,7.0,M,9.0,31,95.0,10.0,9510,13.0,7.9166666667,106876
UT,18,1,S,69.0,XXXX,S1,13.0, ,,,M,,0,113.0,17.0,9512,2.0,12.555555556,187967
OR,18,1,S,87.0,XXXX,S1,14.0,H,,7.0,M,9.0,20,57.0,2.0,9512,20.0,8.1428571429,175856
FL,17,2,C,76.0,XXXX,C2,29.0,H,,2.0,F,3.0,1,83.0,7.0,9601,14.0,5.9285714286,46300
NE,19,2,C,77.0,XXXX,C2,28.0,H,,3.0,M,7.0,4,161.0,6.0,9511,20.0,9.4705882353,106714
CA,17,1,T,,XXXX,T1,35.0,H,,6.0,U,7.0,17,45.0,20.0,9601,10.0,15.0,158871
IL,18,1,S,,XXXX,S1,12.0, ,,,F,,0,254.0,25.0,9512,8.0,15.875,92017
FL,18,2,S,41.0,XXXX,S2,17.0,U,,5.0,F,,0,112.0,12.0,9512,4.0,8.0,39562
MN,16,1,S,74.0,XXXX,S1,12.0,H,,5.0,M,8.0,19,95.0,25.0,9602,7.0,19.0,82390
CA,7,1,C,,XXXX,C1,24.0,H,,5.0,M,9.0,0,317.0,20.0,9611,8.0,12.68,13561
IL,23,2,U,38.0,XXXX,U2,4.0,H,,5.0,M,0.0,3,20.0,20.0,9507,,20.0,94223
WI,18,3,R,51.0,XXXX,R3,51.0,U,,7.0,F,,0,242.0,22.0,9512,2.0,5.6279069767,80977
SC,20,2,C,70.0,XXXX,C2,28.0,H,,5.0,U,8.0,2,122.0,10.0,9510,9.0,5.8095238095,25394
FL,20,3,C,78.0,XXXX,C3,30.0,H,,1.0,F,,0,46.0,16.0,9510,10.0,11.5,41630
MI,15,2,T,54.0,XXXX,T2,40.0,H,,5.0,M,8.0,1,95.0,15.0,9603,12.0,8.6363636364,74618
MI,25,3,S,43.0,XXXX,S3,21.0,H,4.0,3.0,F,3.0,6,56.0,20.0,9505,3.0,18.666666667,70087
GA,18,2,R,71.0,XXXX,R2,43.0, ,,,M,,0,40.0,25.0,9512,11.0,13.333333333,29285
OR,15,4,U,45.0,XXXX,U4,10.0, ,,,M,,0,76.0,12.0,9603,5.0,7.6,175614
MT,15,2,R,57.0,XXXX,R2,49.0,H,1.0,5.0,F,7.0,12,20.0,15.0,9603,1.0,10.0,86887
MS,21,2,T,52.0,XXXX,T2,40.0,H,,6.0,F,8.0,0,153.0,57.0,9509,7.0,17.0,54491
WY,26,2,T,63.0,XXXX,T2,39.0,H,,4.0,F,,0,35.0,15.0,9504,10.0,8.75,132828
IL,16,2,C,51.0,XXXX,C2,27.0,H,1.0,5.0,M,7.0,7,40.0,20.0,9602,4.0,13.333333333,89363
MO,20,1,C,90.0,XXXX,C1,24.0,H,,3.0,M,9.0,0,20.0,20.0,9510,,20.0,99394
LA,17,3,R,47.0,XXXX,R3,50.0,U,2.0,5.0,F,5.0,0,70.5,15.0,9601,32.0,10.071428571,109679
IL,18,3,U,52.0,XXXX,U3,9.0,H,,5.0,M,,0,314.0,84.0,9512,10.0,62.8,93314
WA,16,3,U,56.0,XXXX,U3,9.0,H,,6.0,F,,0,99.0,25.0,9602,10.0,19.8,180001
MI,16,1,C,,XXXX,C1,24.0, ,,, ,,0,54.0,16.0,9602,8.0,13.5,65941
CA,20,1,U,,XXXX,U1,2.0, ,,,F,,0,108.0,10.0,9510,3.0,9.0,167586
AZ,17,3,C,38.0,XXXX,C3,31.0,U,1.0,6.0,M,0.0,0,30.0,20.0,9601,17.0,10.0,135182
FL,16,2,C,40.0,XXXX,C2,29.0,H,1.0,5.0,F,,0,25.0,25.0,9602,,25.0,44378
IL,17,1,T,26.0,XXXX,T1,34.0,H,,7.0,F,8.0,1,20.0,20.0,9601,,20.0,140392
FL,15,2,C,66.0,XXXX,C2,28.0,H,,4.0,M,,0,227.0,20.0,9603,7.0,14.1875,34438
AL,20,2,R,,XXXX,R2,46.0, ,,,M,,0,46.0,17.0,9510,14.0,11.5,46871
TX,21,3,S,32.0,XXXX,S3,21.0,H,,5.0,M,,0,48.0,15.0,9509,11.0,12.0,125946
ID,16,2,T,,XXXX,T2,39.0, ,,,F,,0,65.0,15.0,9602,2.0,21.666666667,13911
MI,21,3,R,62.0,XXXX,R3,53.0,H,,1.0,F,2.0,1,145.0,10.0,9509,6.0,9.6666666667,70641
MO,16,2,T,87.0,XXXX,T2,36.0, ,,,M,,0,101.0,6.0,9602,6.0,4.04,101181
SC,13,,,50.0,XXXX, ,,H,2.0,4.0,M,9.0,1,89.0,12.0,9605,7.0,11.125,185329
MI,24,2,S,49.0,XXXX,S2,17.0,H,1.0,4.0,M,7.0,0,25.0,25.0,9506,,25.0,64665
GA,25,2,S,75.0,XXXX,S2,17.0,U,,2.0,F,8.0,0,225.0,15.0,9505,6.0,10.714285714,25692
MI,17,2,T,,XXXX,T2,40.0, ,,,M,,0,32.0,12.0,9601,2.0,10.666666667,102519
OK,20,2,R,,XXXX,R2,49.0, ,,,F,,0,28.0,4.0,9510,9.0,7.0,114308
KY,17,3,R,52.0,XXXX,R3,51.0,H,1.0,4.0,M,0.0,4,54.0,11.0,9601,5.0,9.0,57230
NM,16,2,T,38.0,XXXX,T2,38.0,H,,7.0,F,,0,56.0,18.0,9602,6.0,11.2,140359
MO,15,3,R,30.0,XXXX,R3,51.0,H,,1.0,F,,0,38.0,7.0,9603,5.0,4.75,103882
SC,27,1,T,40.0,XXXX,T1,35.0,H,4.0,4.0,M,8.0,12,140.0,20.0,9503,6.0,8.2352941176,25119
IL,20,2,T,,XXXX,T2,39.0,U,1.0,2.0,F,,0,20.0,15.0,9510,8.0,10.0,95862
WI,19,1,S,55.0,XXXX,S1,14.0,H,,6.0,F,9.0,4,40.0,10.0,9511,4.0,5.7142857143,79658
AZ,13,2,C,85.0,XXXX,C2,29.0,H,,5.0,M,6.0,17,273.0,25.0,9605,3.0,11.869565217,13913
SC,17,1,S,88.0,XXXX,S1,12.0,H,,4.0,M,7.0,3,159.0,52.0,9601,13.0,31.8,24419
CA,18,1,U,79.0,XXXX,U1,2.0,H,,5.0,M,8.0,0,169.0,25.0,9512,12.0,13.0,166512
TN,15,3,R,,XXXX,R3,51.0,U,,1.0,F,,0,329.0,10.0,9603,8.0,10.612903226,53146
OK,8,1,S,46.0,XXXX,S1,12.0,H,,6.0,M,9.0,1,101.0,10.0,9610,4.0,10.1,8658
MI,18,2,R,78.0,XXXX,R2,44.0,H,,2.0,F,6.0,8,156.0,16.0,9512,15.0,12.0,72878
FL,23,3,C,82.0,XXXX,C3,30.0,H,,4.0,M,5.0,22,25.0,25.0,9507,,25.0,39527
NC,15,3,R,,XXXX,R3,53.0,U,,1.0,F,,0,86.0,21.0,9603,13.0,12.285714286,21295
MI,17,3,C,83.0,XXXX,C3,30.0,H,,2.0,M,2.0,2,50.0,15.0,9601,2.0,10.0,70717
UT,18,1,S,46.0,XXXX,S1,12.0,H,,4.0,F,7.0,7,88.0,20.0,9512,10.0,12.571428571,134122
AL,16,3,C,57.0,XXXX,C3,32.0,H,,1.0,F,0.0,9,225.0,30.0,9602,3.0,28.125,47126
IN,24,2,R,,XXXX,R2,49.0,U,,3.0,U,6.0,10,48.0,20.0,9506,2.0,16.0,59706
NV,16,1,S,37.0,XXXX,S1,11.0,H,,4.0,M,8.0,0,85.0,30.0,9602,28.0,21.25,156966
LA,18,1,C,,XXXX,C1,24.0,U,,3.0,F,9.0,1,77.0,25.0,9512,5.0,5.1333333333,109795
KS,17,2,R,70.0,XXXX,R2,49.0,H,,7.0,M,5.0,3,23.0,23.0,9601,,23.0,106523
GA,18,2,R,,XXXX,R2,45.0,U,,1.0,F,,0,72.0,16.0,9512,11.0,10.285714286,29018
FL,20,4,U,,XXXX,U4,10.0, ,,, ,,0,20.0,20.0,9510,,20.0,187287
AZ,19,2,R,,XXXX,R2,45.0, ,,,F,,0,83.0,10.0,9511,8.0,6.9166666667,139087
TX,22,1,S,47.0,XXXX,S1,14.0,H,1.0,5.0,M,9.0,1,119.0,10.0,9508,4.0,7.9333333333,116260
MI,15,3,S,39.0,XXXX,S3,21.0,H,,3.0,F,,0,150.0,10.0,9603,5.0,9.375,66266
MO,18,2,T,50.0,XXXX,T2,40.0,H,1.0,5.0,M,4.0,6,105.0,25.0,9512,3.0,15.0,99755
IL,18,1,S,53.0,XXXX,S1,14.0,H,1.0,4.0,F,9.0,1,155.0,10.0,9512,14.0,12.916666667,90325
CA,17,2,S,46.0,XXXX,S2,19.0,H,4.0,7.0,F,4.0,41,37.0,17.0,9601,9.0,12.333333333,148697
MS,21,2,T,,XXXX,T2,39.0, ,,, ,,0,54.0,8.0,9509,3.0,6.0,56174
CA,16,2,U,48.0,XXXX,U2,7.0,H,1.0,7.0,M,,0,99.0,19.0,9602,13.0,14.142857143,163046
FL,26,3,U,98.0,XXXX,U3,8.0,H,,5.0,M,2.0,1,109.5,12.0,9504,5.0,5.475,41169
IL,16,2,R,,XXXX,R2,44.0, ,,, ,,0,52.0,17.0,9602,6.0,10.4,91827
IL,16,1,S,51.0,XXXX,S1,14.0,H,,7.0,M,8.0,5,15.0,15.0,9602,,15.0,88571
MD,18,3,C,34.0,XXXX,C3,30.0,H,,4.0,F,,0,20.0,15.0,9512,5.0,10.0,46507
AL,17,2,T,53.0,XXXX,T2,39.0,H,2.0,5.0,M,7.0,24,116.0,10.0,9601,2.0,5.5238095238,49782
IA,27,1,S,48.0,XXXX,S1,14.0,H,3.0,5.0,M,9.0,2,145.0,15.0,9503,6.0,16.111111111,75318
OR,18,2,T,,XXXX,T2,40.0, ,,, ,,0,163.0,15.0,9512,6.0,9.0555555556,176414
FL,20,2,T,52.0,XXXX,T2,37.0,U,,5.0,M,1.0,0,32.0,17.0,9510,9.0,16.0,44833
IN,15,2,T,56.0,XXXX,T2,38.0,H,,5.0,J,,0,193.0,25.0,9603,7.0,24.125,62159
GA,18,3,C,68.0,XXXX,C3,32.0,H,,4.0,F,0.0,2,77.0,10.0,9512,14.0,11.0,31577
TX,23,2,S,78.0,XXXX,S2,17.0, ,,4.0,F,7.0,11,151.0,35.0,9507,26.0,16.777777778,189957
TX,21,3,C,56.0,XXXX,C3,31.0,H,,3.0,F,2.0,2,60.0,25.0,9509,3.0,20.0,125428
MI,24,4,U,44.0,XXXX,U4,10.0,H,,4.0,F,,0,20.0,20.0,9506,,20.0,66524
IL,15,2,S,68.0,XXXX,S2,18.0,H,,5.0,F,7.0,1,142.0,6.0,9603,8.0,4.8965517241,90295
IL,17,2,T,46.0,XXXX,T2,36.0,H,,5.0,M,4.0,0,15.0,15.0,9601,,15.0,98573
MO,18,1,S,59.0,XXXX,S1,12.0,H,4.0,3.0,M,9.0,6,25.0,15.0,9512,21.0,12.5,99622
TX,18,2,R,,XXXX,R2,48.0, ,,,F,,0,40.0,7.0,9512,5.0,6.6666666667,118668
CA,19,1,R,76.0,XXXX,R1,42.0,H,,6.0,F,4.0,2,58.0,10.0,9511,9.0,9.6666666667,160999
CA,18,1,T,65.0,XXXX,T1,35.0,U,,1.0,M,4.0,1,138.0,25.0,9512,12.0,19.714285714,155827
TN,19,1,S,72.0,XXXX,S1,13.0,U,,1.0,M,9.0,0,94.0,10.0,9511,8.0,8.5454545455,53520
IL,17,1,S,87.0,XXXX,S1,11.0, ,,,M,,0,92.0,5.0,9601,6.0,5.4117647059,89825
KY,16,3,R,70.0,XXXX,R3,51.0,U,,1.0,M,4.0,0,76.0,11.0,9602,2.0,8.4444444444,59033
OK,15,1,T,,XXXX,T1,34.0, ,,,M,,0,64.0,17.0,9603,15.0,8.0,114115
CA,17,2,S,,XXXX,S2,19.0,H,,4.0,M,4.0,0,105.0,25.0,9601,1.0,26.25,147505
AL,21,2,T,63.0,XXXX,T2,36.0,H,,5.0,M,8.0,0,55.0,15.0,9509,13.0,11.0,47986
MI,26,2,T,56.0,XXXX,T2,39.0,H,,2.0,M,,0,45.0,20.0,9504,20.0,15.0,142162
TX,16,1,C,70.0,XXXX,C1,24.0, ,,,F,,0,164.0,12.0,9602,12.0,16.4,122212
TX,18,1,C,67.0,XXXX,C1,24.0,H,,7.0,M,8.0,7,61.0,15.0,9512,17.0,10.166666667,124359
NV,22,2,U,68.0,XXXX,U2,7.0, ,,, ,,0,366.0,23.0,9508,4.0,17.428571429,141589
IL,18,1,U,,XXXX,U1,3.0, ,,,F,,0,51.0,15.0,9512,4.0,12.75,89105
MN,17,2,S,54.0,XXXX,S2,20.0,H,,5.0,F,,0,70.0,10.0,9601,7.0,7.7777777778,83827
CA,16,,,79.0,XXXX, ,, ,,2.0,F,5.0,34,180.0,10.0,9602,7.0,16.363636364,190733
NC,18,2,R,66.0,XXXX,R2,43.0,H,,3.0,F,,0,40.0,15.0,9512,12.0,10.0,18214
IL,25,2,T,32.0,XXXX,T2,40.0,U,1.0,4.0,F,7.0,0,47.0,17.0,9505,2.0,15.666666667,90859
CA,20,2,T,,XXXX,T2,36.0, ,,,F,,0,35.0,20.0,9510,9.0,17.5,173160
WA,19,1,T,48.0,XXXX,T1,35.0,H,,6.0,M,,0,92.0,20.0,9511,26.0,11.5,181600
WI,15,2,R,,XXXX,R2,49.0,U,,2.0,F,4.0,0,58.0,15.0,9603,4.0,8.2857142857,80280
UT,16,4,U,89.0,XXXX,U4,10.0,U,,1.0,F,0.0,8,127.0,20.0,9602,6.0,14.111111111,134453
CA,15,3,S,82.0,XXXX,S3,21.0,H,,1.0,M,1.0,3,32.0,7.0,9603,5.0,8.0,149880
CA,22,4,U,32.0,XXXX,U4,10.0,H,,3.0,F,,0,55.0,25.0,9508,1.0,18.333333333,143220
WI,19,2,R,75.0,XXXX,R2,45.0,H,,3.0,F,2.0,0,132.0,11.0,9511,15.0,6.0,81002
IL,19,2,S,60.0,XXXX,S2,18.0,H,2.0,5.0,M,7.0,17,44.0,15.0,9511,13.0,7.3333333333,91986
FL,19,3,C,75.0,XXXX,C3,33.0,H,,2.0,M,2.0,5,113.07,7.0,9511,12.0,5.6535,45506
CA,16,3,U,69.0,XXXX,U3,8.0,H,,4.0,F,3.0,4,60.0,20.0,9602,3.0,8.5714285714,143073
MN,21,1,S,69.0,XXXX,S1,12.0,H,2.0,4.0,M,8.0,16,92.0,14.0,9509,7.0,9.2,83895
NC,18,2,T,61.0,XXXX,T2,39.0,H,,3.0,F,,0,327.0,19.0,9512,2.0,9.3428571429,4387
CA,25,2,S,,XXXX,S2,16.0, ,,,F,,0,109.0,10.0,9505,1.0,7.7857142857,169294
FL,16,1,U,73.0,XXXX,U1,3.0, ,,, ,,0,120.0,8.0,9602,25.0,7.5,37403
NC,15,3,C,57.0,XXXX,C3,32.0,H,,3.0,F,5.0,4,59.0,3.0,9603,5.0,3.4705882353,16483
CA,17,1,C,,XXXX,C1,23.0, ,,,M,,0,70.0,25.0,9601,26.0,23.333333333,169811
MO,17,1,S,70.0,XXXX,S1,14.0,H,,6.0,M,9.0,3,70.0,15.0,9601,7.0,11.666666667,100831
CA,16,4,U,50.0,XXXX,U4,10.0,H,,3.0,M,,0,52.0,18.0,9602,1.0,10.4,68338
CA,19,1,S,73.0,XXXX,S1,13.0, ,,,F,,0,136.0,10.0,9511,10.0,6.1818181818,167663
MI,25,3,R,,XXXX,R3,51.0,U,,4.0,F,,0,50.0,20.0,9505,13.0,16.666666667,74657
MN,18,2,R,49.0,XXXX,R2,49.0,H,,3.0,M,4.0,9,586.0,25.0,9512,2.0,20.928571429,82405
